consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training3.started,training3.stopped,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials3.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q4,language_background_q.block_1/Q4_a,language_background_q.block_1/Q6,language_background_q.block_1/Q11,language_background_q.block_1/Q58,language_background_q.block_1/Q55,language_background_q.block_1/Q56,language_background_q.block_1/Q57.text1,language_background_q.block_1/Q57.text2,language_background_q.block_1/Q59,language_background_q.block_1/Q53,language_background_q.block_1/Q48,language_background_q.block_1/Q47,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q17,language_background_q.block_1/Q12,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,52,SOMEHOW,easy,,,,,,,,539.9106,541.759,m,0.8238,,0,12,12,51,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,78,DEPLORE,hard,,,,,,,,541.7601,543.6924,z,0.8958,,0,13,13,77,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,34,AMIABLE,hard,,,,,,,,543.6939,545.8916,m,1.1607,,0,14,14,33,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,25,PROFANE,hard,,,,,,,,545.8928,548.1259,m,1.2133,,0,15,15,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,44,PARAGON,hard,,,,,,,,548.1271,550.9423,z,1.7774,,0,16,16,43,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,79,DETER,hard,,,,,,,,550.9435,552.859,z,0.8779,,0,17,17,78,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,68,MOTION,easy,,,,,,,,552.8602,554.5748,z,0.6812,,0,18,18,67,1,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,14,GRAVE,easy,,,,,,,,554.5759,556.1925,z,0.5986,,0,19,19,13,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,69,FICTION,easy,,,,,,,,556.1938,557.8586,z,0.6315,,0,20,20,68,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,73,AFFABLE,hard,,,,,,,,557.8599,560.2248,z,1.3327,,0,21,21,72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,96,PROBITY,hard,,,,,,,,560.2261,561.9081,z,0.6434,,0,22,22,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,22,ENTER,easy,,,,,,,,561.9092,563.5255,z,0.6073,,0,23,23,21,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,74,AMPLIFY,hard,,,,,,,,563.5265,565.7089,z,1.1502,,0,24,24,73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,33,TORPID,hard,,,,,,,,565.71,567.5257,m,0.7788,,0,25,25,32,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,77,COPIOUS,hard,,,,,,,,567.527,569.2258,m,0.6609,,0,26,26,76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,16,REGION,easy,,,,,,,,569.2273,570.9582,z,0.6957,,0,27,27,15,1,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,94,PAUCITY,hard,,,,,,,,570.9595,573.9924,m,2.0075,,0,28,28,93,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,84,INANE,hard,,,,,,,,573.9935,575.6925,z,0.6614,,0,29,29,83,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,13,WEATHER,easy,,,,,,,,575.6942,577.7757,m,1.048,,0,30,30,12,1,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,53,QUEEN,easy,,,,,,,,577.7772,579.4583,z,0.6501,,0,31,31,52,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,26,PUERILE,hard,,,,,,,,579.4595,581.5424,m,1.0631,,0,32,32,25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,12,BELIEF,easy,,,,,,,,581.5437,583.2591,m,0.6769,,0,33,33,11,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,82,FICKLE,hard,,,,,,,,583.2603,584.9259,m,0.6292,,0,34,34,81,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,72,WAGON,easy,,,,,,,,584.9272,587.3253,z,1.3711,,0,35,35,71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,24,LEADING,easy,,,,,,,,587.3267,589.5758,m,1.2129,,0,36,36,23,1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,49,DEPTH,easy,,,,,,,,589.577,591.2589,z,0.644,,0,37,37,48,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,28,REFUTE,hard,,,,,,,,591.2603,594.2756,m,1.9804,,0,38,38,27,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,57,COATING,easy,,,,,,,,594.2769,595.9758,z,0.6599,,0,39,39,56,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,27,RATIFY,hard,,,,,,,,595.9773,598.0423,z,1.0378,,0,40,40,26,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,85,INSIPID,hard,,,,,,,,598.0435,599.7924,z,0.7083,,0,41,41,84,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,21,SHOCK,easy,,,,,,,,599.7943,601.4922,m,0.6626,,0,42,42,20,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,6,POETIC,easy,,,,,,,,601.4937,603.5755,m,1.0549,,0,43,43,5,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,86,LAMENT,hard,,,,,,,,603.5766,605.3756,m,0.7606,,0,44,44,85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,19,BRANCH,easy,,,,,,,,605.3769,607.1089,m,0.6988,,0,45,45,18,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,2,SOFTLY,easy,,,,,,,,607.1102,609.4422,m,1.2936,,0,46,46,1,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,66,RURAL,easy,,,,,,,,609.4436,611.4089,z,0.9278,,0,47,47,65,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,95,PENSIVE,hard,,,,,,,,611.4101,616.992,z,4.5457,,0,48,48,94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,63,LEGAL,easy,,,,,,,,616.9933,618.7088,z,0.678,,0,49,49,62,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,75,ASTUTE,hard,,,,,,,,618.7102,621.2422,z,1.4977,,0,50,50,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,80,ENMITY,hard,,,,,,,,621.2435,623.4922,z,1.2115,,0,51,51,79,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,64,EXAMINE,easy,,,,,,,,623.4936,625.2256,m,0.6941,,0,52,52,63,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,31,SEMINAL,hard,,,,,,,,625.2271,626.9256,m,0.6652,,0,53,53,30,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,90,NUANCE,hard,,,,,,,,626.9267,628.9255,z,0.9634,,0,54,54,89,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,91,OPULENT,hard,,,,,,,,628.9268,631.0589,m,1.0963,,0,55,55,90,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,76,CANDOR,hard,,,,,,,,631.0602,633.5255,z,1.4281,,0,56,56,75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,81,ESCHEW,hard,,,,,,,,633.5268,635.5755,z,1.0111,,0,57,57,80,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,60,LIBERTY,easy,,,,,,,,635.5768,637.7922,z,1.1793,,0,58,58,59,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,47,PRUDENT,hard,,,,,,,,637.7937,642.1921,m,3.3644,,0,59,59,46,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,62,MASTER,easy,,,,,,,,642.1934,644.4422,z,1.2116,,0,60,60,61,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,35,BANAL,hard,,,,,,,,644.4436,646.9754,m,1.4947,,0,61,61,34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,51,ASSUME,easy,,,,,,,,646.9766,648.6588,z,0.6475,,0,62,62,50,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,32,SQUALID,hard,,,,,,,,648.6601,650.4587,m,0.7638,,0,63,63,31,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,18,FLIGHT,easy,,,,,,,,650.4599,652.2587,m,0.7604,,0,64,64,17,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,1,LEADER,easy,,,,,,,,652.2602,655.5416,m,2.2453,,0,65,65,0,1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,20,BURNING,easy,,,,,,,,655.5428,657.2086,m,0.6564,,0,66,66,19,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,65,SUPPER,easy,,,,,,,,657.2097,659.1244,m,0.8775,,0,67,67,64,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,30,REPLETE,hard,,,,,,,,659.1258,660.8587,m,0.7109,,0,68,68,29,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,17,SUDDEN,easy,,,,,,,,660.8602,662.6411,m,0.7451,,0,69,69,16,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,93,PATHOS,hard,,,,,,,,662.6424,664.4249,m,0.7594,,0,70,70,92,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,88,MYOPIC,hard,,,,,,,,664.4265,667.1087,z,1.6482,,0,71,71,87,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,42,MOLLIFY,hard,,,,,,,,667.11,668.8921,m,0.7456,,0,72,72,41,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,36,APPEASE,hard,,,,,,,,668.8935,670.8419,m,0.9225,,0,73,73,35,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,50,CLOSER,easy,,,,,,,,670.8429,672.6085,m,0.7371,,0,74,74,49,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,71,GUARD,easy,,,,,,,,672.6097,674.6586,z,1.0165,,0,75,75,70,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,11,ANGRY,easy,,,,,,,,674.6599,676.492,m,0.7968,,0,76,76,10,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,9,SOLDIER,easy,,,,,,,,676.4934,678.3076,m,0.7766,,0,77,77,8,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,4,RIDING,easy,,,,,,,,678.3087,683.1252,m,3.7889,,0,78,78,3,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,7,SLIGHT,easy,,,,,,,,683.1262,684.9576,m,0.8003,,0,79,79,6,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,55,COOLING,easy,,,,,,,,684.9588,687.392,z,1.396,,0,80,80,54,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,56,FARTHER,easy,,,,,,,,687.3932,689.3581,m,0.9289,,0,81,81,55,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,41,LIBEL,hard,,,,,,,,689.3592,692.1248,z,1.7573,,0,82,82,40,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,83,GARNER,hard,,,,,,,,692.1259,694.8586,z,1.6926,,0,83,83,82,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,70,SWITCH,easy,,,,,,,,694.86,696.5586,z,0.6614,,0,84,84,69,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,15,EMPTY,easy,,,,,,,,696.5598,699.0253,m,1.43,,0,85,85,14,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,48,REBUKE,hard,,,,,,,,699.0266,700.6409,m,0.5773,,0,86,86,47,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,3,ADDRESS,easy,,,,,,,,700.642,702.4087,m,0.7334,,0,87,87,2,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,59,THREW,easy,,,,,,,,702.41,704.2255,m,0.7777,,0,88,88,58,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,61,CUTTING,easy,,,,,,,,704.2269,706.1921,m,0.931,,0,89,89,60,1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395877,001,2026-04-15_13h34.26.429,DFv2,2026.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,23,DECLINE,easy,,,,,,,,706.1933,708.0752,m,0.8449,,0,90,90,22,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
