consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training3.started,training3.stopped,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials3.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,30,REPLETE,hard,,,,,,,,366.2768,367.942,m,0.6357,,0,12,12,29,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,20,BURNING,easy,,,,,,,,367.943,369.6253,m,0.648,,0,13,13,19,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,79,DETER,hard,,,,,,,,369.6263,371.342,m,0.6789,,0,14,14,78,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,94,PAUCITY,hard,,,,,,,,371.343,374.4254,z,2.0443,,0,15,15,93,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,49,DEPTH,easy,,,,,,,,374.4264,376.5421,z,1.0789,,0,16,16,48,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,42,MOLLIFY,hard,,,,,,,,376.5432,378.2588,m,0.6771,,0,17,17,41,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,1,LEADER,easy,,,,,,,,378.2597,380.9755,m,1.6922,,0,18,18,0,1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,34,AMIABLE,hard,,,,,,,,380.9766,383.175,m,1.1574,,0,19,19,33,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,74,AMPLIFY,hard,,,,,,,,383.1761,384.9086,z,0.7014,,0,20,20,73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,66,RURAL,easy,,,,,,,,384.9094,386.5253,z,0.5801,,0,21,21,65,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,6,POETIC,easy,,,,,,,,386.5262,388.3922,m,0.8341,,0,22,22,5,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,72,WAGON,easy,,,,,,,,388.3934,391.1256,z,1.6958,,0,23,23,71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,38,COERCE,hard,,,,,,,,391.1265,393.4086,z,1.2399,,0,24,24,37,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,39,EPITOME,hard,,,,,,,,393.4094,395.6421,m,1.1932,,0,25,25,38,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,76,CANDOR,hard,,,,,,,,395.6429,397.4422,z,0.7611,,0,26,26,75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,10,ADVISED,easy,,,,,,,,397.4432,399.1419,m,0.6719,,0,27,27,9,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,51,ASSUME,easy,,,,,,,,399.1428,401.7421,m,1.5614,,0,28,28,50,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,60,LIBERTY,easy,,,,,,,,401.7431,403.8921,z,1.1103,,0,29,29,59,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,46,PROSAIC,hard,,,,,,,,403.8931,405.6088,m,0.6782,,0,30,30,45,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,7,SLIGHT,easy,,,,,,,,405.6099,407.7256,m,1.0777,,0,31,31,6,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,95,PENSIVE,hard,,,,,,,,407.7269,409.7755,z,1.0116,,0,32,32,94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,90,NUANCE,hard,,,,,,,,409.7765,411.5754,z,0.7608,,0,33,33,89,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,27,RATIFY,hard,,,,,,,,411.5766,413.3422,m,0.7301,,0,34,34,26,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,85,INSIPID,hard,,,,,,,,413.3434,415.6249,z,1.2439,,0,35,35,84,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,77,COPIOUS,hard,,,,,,,,415.6259,417.3089,z,0.661,,0,36,36,76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,82,FICKLE,hard,,,,,,,,417.31,420.8923,m,2.5452,,0,37,37,81,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,11,ANGRY,easy,,,,,,,,420.8934,423.0088,m,1.0889,,0,38,38,10,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,35,BANAL,hard,,,,,,,,423.0098,425.0417,m,1.0002,,0,39,39,34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,40,INEPT,hard,,,,,,,,425.043,427.8255,z,1.747,,0,40,40,39,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,64,EXAMINE,easy,,,,,,,,427.8264,429.5255,m,0.6639,,0,41,41,63,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,61,CUTTING,easy,,,,,,,,429.5265,431.6587,z,1.103,,0,42,42,60,1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,58,LISTEN,easy,,,,,,,,431.6597,433.3756,z,0.6782,,0,43,43,57,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,69,FICTION,easy,,,,,,,,433.3766,435.0756,z,0.6621,,0,44,44,68,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,54,SPEECH,easy,,,,,,,,435.0767,436.7256,z,0.6173,,0,45,45,53,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,41,LIBEL,hard,,,,,,,,436.7267,438.3924,m,0.6291,,0,46,46,40,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,12,BELIEF,easy,,,,,,,,438.3934,440.3411,m,0.9109,,0,47,47,11,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,62,MASTER,easy,,,,,,,,440.3422,441.9756,z,0.6138,,0,48,48,61,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,48,REBUKE,hard,,,,,,,,441.9766,443.758,m,0.7443,,0,49,49,47,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,15,EMPTY,easy,,,,,,,,443.7591,445.8089,m,1.0128,,0,50,50,14,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,80,ENMITY,hard,,,,,,,,445.8102,447.7257,z,0.8784,,0,51,51,79,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,47,PRUDENT,hard,,,,,,,,447.7267,449.7091,m,0.9457,,0,52,52,46,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,59,THREW,easy,,,,,,,,449.7103,451.3926,z,0.6455,,0,53,53,58,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,53,QUEEN,easy,,,,,,,,451.394,453.1423,m,0.7114,,0,54,54,52,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,5,PARTNER,easy,,,,,,,,453.1433,455.1921,m,1.0112,,0,55,55,4,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,63,LEGAL,easy,,,,,,,,455.1935,456.9923,m,0.7674,,0,56,56,62,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,8,SERVING,easy,,,,,,,,456.9931,458.7758,m,0.7445,,0,57,57,7,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,22,ENTER,easy,,,,,,,,458.7768,460.7755,z,0.9623,,0,58,58,21,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,96,PROBITY,hard,,,,,,,,460.7765,462.4422,z,0.6291,,0,59,59,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,73,AFFABLE,hard,,,,,,,,462.4433,464.1754,z,0.7023,,0,60,60,72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,45,PROFUSE,hard,,,,,,,,464.1763,465.909,m,0.6987,,0,61,61,44,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,9,SOLDIER,easy,,,,,,,,465.9105,468.359,z,1.4109,,0,62,62,8,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,55,COOLING,easy,,,,,,,,468.3601,470.3758,m,0.9786,,0,63,63,54,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,33,TORPID,hard,,,,,,,,470.3768,472.1757,m,0.7613,,0,64,64,32,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,25,PROFANE,hard,,,,,,,,472.1768,474.625,z,1.4128,,0,65,65,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,13,WEATHER,easy,,,,,,,,474.626,476.325,m,0.6784,,0,66,66,12,1,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,83,GARNER,hard,,,,,,,,476.326,478.0253,z,0.6793,,0,67,67,82,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,92,ORNATE,hard,,,,,,,,478.0264,479.7758,m,0.7275,,0,68,68,91,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,44,PARAGON,hard,,,,,,,,479.7768,481.6257,m,0.8127,,0,69,69,43,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,14,GRAVE,easy,,,,,,,,481.6266,483.4091,m,0.748,,0,70,70,13,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,56,FARTHER,easy,,,,,,,,483.4102,485.1424,z,0.6959,,0,71,71,55,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,17,SUDDEN,easy,,,,,,,,485.1434,486.8415,m,0.6619,,0,72,72,16,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,86,LAMENT,hard,,,,,,,,486.8425,489.8758,z,2.0123,,0,73,73,85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,43,PACIFY,hard,,,,,,,,489.877,491.6748,m,0.7656,,0,74,74,42,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,50,CLOSER,easy,,,,,,,,491.6759,493.4258,m,0.7301,,0,75,75,49,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,57,COATING,easy,,,,,,,,493.4268,495.3416,m,0.8802,,0,76,76,56,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,52,SOMEHOW,easy,,,,,,,,495.3426,497.2091,m,0.8461,,0,77,77,51,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,81,ESCHEW,hard,,,,,,,,497.2101,500.7592,z,2.5122,,0,78,78,80,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,37,AVARICE,hard,,,,,,,,500.7604,502.3757,m,0.5756,,0,79,79,36,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,36,APPEASE,hard,,,,,,,,502.3768,505.2416,m,1.8301,,0,80,80,35,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,4,RIDING,easy,,,,,,,,505.2424,507.1925,m,0.9266,,0,81,81,3,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,68,MOTION,easy,,,,,,,,507.1934,508.7925,m,0.5623,,0,82,82,67,1,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,70,SWITCH,easy,,,,,,,,508.7935,510.6091,m,0.7786,,0,83,83,69,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,18,FLIGHT,easy,,,,,,,,510.6102,512.226,z,0.5799,,0,84,84,17,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,67,CULTURE,easy,,,,,,,,512.2272,513.8425,z,0.579,,0,85,85,66,1,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,23,DECLINE,easy,,,,,,,,513.8435,515.5925,m,0.7124,,0,86,86,22,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,84,INANE,hard,,,,,,,,515.5935,517.2591,z,0.6284,,0,87,87,83,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,93,PATHOS,hard,,,,,,,,517.2601,518.9925,m,0.6994,,0,88,88,92,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,29,REMORSE,hard,,,,,,,,518.9936,521.359,m,1.3343,,0,89,89,28,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,75,ASTUTE,hard,,,,,,,,521.3599,523.1926,m,0.7951,,0,90,90,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,91,OPULENT,hard,,,,,,,,523.1937,524.9926,z,0.7742,,0,91,91,90,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,31,SEMINAL,hard,,,,,,,,524.9936,526.6425,m,0.6115,,0,92,92,30,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,24,LEADING,easy,,,,,,,,526.6435,528.4926,z,0.8126,,0,93,93,23,1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,78,DEPLORE,hard,,,,,,,,528.4935,530.4093,z,0.8775,,0,94,94,77,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,488351,001,2026-04-14_09h59.14.114,DFv2,2026.1.1,MacIntel,57.80346821,,,,,,,,,,,,,,,,,32,SQUALID,hard,,,,,,,,530.4104,532.0748,m,0.629,,0,95,95,31,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
