consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training4.started,training4.stopped,trials4.thisRepN,trials4.thisTrialN,trials4.thisN,trials4.thisIndex,trials4.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q4,language_background_q.block_1/Q5.text1,language_background_q.block_1/Q5.text2,language_background_q.block_1/Q4_a,language_background_q.block_1/Q11,language_background_q.block_1/Q11-Comment,language_background_q.block_1/Q13,language_background_q.block_1/Q13-Comment,language_background_q.block_1/Q14,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q29,language_background_q.block_1/Q30,language_background_q.block_1/Q31,language_background_q.block_1/Q32,language_background_q.block_1/Q34,language_background_q.block_1/Q35,language_background_q.block_1/Q36,language_background_q.block_1/Q37,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q56,language_background_q.block_1/Q57.text1,language_background_q.block_1/Q57.text2,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0578,721.8563,y,1.7759,,0,87,87,96,1,97,Sophia Martin,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.858,725.0735,y,3.1958,,0,88,88,8,1,9,Ernest Hemingway,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0746,726.8402,y,1.743,,0,89,89,67,1,68,James Morgan,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.8414,729.3068,y,2.4509,,0,90,90,92,1,93,Peter Rigg,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.3079,731.3067,y,1.9824,,0,91,91,5,1,6,Gabriel Garcia Marquez,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.3078,732.74,y,1.4103,,0,92,92,34,1,35,Stephen King,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.7411,736.2058,n,3.4453,,0,93,93,89,1,90,Nicole Waugh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.2069,737.3727,n,1.1499,,0,94,94,59,1,60,Robert Emery,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.3737,738.59,y,1.1952,,0,95,95,9,1,10,F. Scott Fitzgerald,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.5911,741.0892,y,2.4733,,0,96,96,45,1,46,James Michener,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.0904,742.0899,y,0.9765,,0,97,97,39,1,40,Robert Ludlum,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.0905,744.1401,n,2.0365,,0,98,98,74,1,75,Eric Amsel,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.1412,745.9735,n,1.8053,,0,99,99,49,1,50,Judith Krantz,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.974,750.5572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,750.5652,754.1736,y,3.586,,0,0,0,41,1,majestic,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,754.1747,755.2894,y,1.0885,,0,1,1,20,1,fluid,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,755.2904,757.9403,y,2.6398,,0,2,2,26,1,eloquence,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,757.9412,760.607,y,2.638,,0,3,3,1,1,denial,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,760.6083,762.006,y,1.3714,,0,4,4,22,1,allied,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,762.0073,762.8226,n,0.7957,,0,5,5,32,1,skave,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,762.8238,765.5059,n,2.6639,,0,6,6,29,1,rebondicate,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,765.5072,767.6736,y,2.1427,,0,7,7,37,1,lengthy,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,767.6748,769.6568,n,1.9548,,0,8,8,27,1,cleanliness,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,769.6581,770.8729,y,1.2019,,0,9,9,12,1,alberation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,770.8739,772.0402,y,1.1405,,0,10,10,53,1,censorship,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,772.0416,774.7569,n,2.6905,,0,11,11,56,1,purrage,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,774.7582,775.8236,y,1.0484,,0,12,12,48,1,scholar,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,775.8247,779.7735,y,3.9298,,0,13,13,17,1,savoury,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,779.7749,780.6402,y,0.8382,,0,14,14,58,1,muddy,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,780.6415,781.6901,y,1.0386,,0,15,15,45,1,proom,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,781.6912,782.5901,y,0.8898,,0,16,16,52,1,cylinder,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,782.5913,784.2897,n,1.6835,,0,17,17,35,1,interfate,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,784.2909,787.5737,n,3.2578,,0,18,18,3,1,mensible,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,787.5752,788.6069,n,1.0051,,0,19,19,8,1,moonlit,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,788.6083,790.3571,y,1.7283,,0,20,20,61,1,listless,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,790.3583,791.7737,y,1.3908,,0,21,21,5,1,stoutly,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,791.7749,792.5402,y,0.7498,,0,22,22,38,1,fray,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,792.5411,793.3401,y,0.7903,,0,23,23,49,1,turtle,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,793.3412,795.1239,n,1.7622,,0,24,24,19,1,shin,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,795.125,796.1067,y,0.9571,,0,25,25,2,1,generic,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,796.1078,796.907,y,0.7792,,0,26,26,14,1,breeding,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,796.9082,797.6736,y,0.7505,,0,27,27,11,1,flaw,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,797.6748,798.607,n,0.9126,,0,28,28,59,1,quirty,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,798.6081,799.9237,y,1.3042,,0,29,29,9,1,lofty,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,799.9248,800.6403,y,0.691,,0,30,30,23,1,slain,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,800.6415,802.507,n,1.8469,,0,31,31,60,1,pudour,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,802.5084,803.857,n,1.3216,,0,32,32,7,1,kermshaw,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,803.8582,804.8069,y,0.9287,,0,33,33,30,1,ingenious,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,804.808,805.7904,y,0.9629,,0,34,34,55,1,rascal,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,805.7915,806.5904,y,0.779,,0,35,35,6,1,ablaze,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,806.5916,807.5069,y,0.9064,,0,36,36,0,1,platery,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,807.508,808.4567,y,0.9316,,0,37,37,4,1,scornful,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,808.4578,809.8403,y,1.3619,,0,38,38,31,1,bewitch,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,809.8414,810.6564,y,0.7903,,0,39,39,36,1,hasty,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,810.6576,814.5235,n,3.8551,,0,40,40,51,1,destription,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,814.5245,815.907,y,1.36,,0,41,41,15,1,festivity,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,815.9081,817.3404,n,1.4117,,0,42,42,18,1,plaudate,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,817.3416,819.2236,y,1.86,,0,43,43,42,1,magrity,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,819.2247,820.907,y,1.6641,,0,44,44,54,1,celestial,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,820.9081,822.0071,y,1.0737,,0,45,45,28,1,dispatch,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,822.0083,823.3238,y,1.2914,,0,46,46,47,1,carbohydrate,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,823.3251,825.2728,n,1.9302,,0,47,47,25,1,exprate,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,825.2737,828.4233,n,3.1292,,0,48,48,33,1,plaintively,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,828.4244,829.7903,n,1.3432,,0,49,49,21,1,spaunch,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,829.7914,830.8571,y,1.0504,,0,50,50,24,1,recipient,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,830.8581,832.5231,n,1.6477,,0,51,51,57,1,pulsh,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,832.5244,834.2566,n,1.7099,,0,52,52,16,1,screech,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,834.2578,836.8904,n,2.6122,,0,53,53,44,1,abergy,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,836.8916,837.9904,n,1.0812,,0,54,54,34,1,kilp,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,837.9914,839.0403,n,1.0397,,0,55,55,62,1,wrought,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,839.0415,840.557,n,1.5023,,0,56,56,46,1,turmoil,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,840.558,841.7404,n,1.1621,,0,57,57,13,1,unkempt,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,841.7415,847.357,y,5.6002,,0,58,58,43,1,nourishment,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206790,001,2026-04-19_13h02.31.344,DFv2,2026.1.1,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,847.3581,850.4905,y,3.11,,0,59,59,40,1,upkeep,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
