consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training4.started,training4.stopped,trials4.thisRepN,trials4.thisTrialN,trials4.thisN,trials4.thisIndex,trials4.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,13,WEATHER,easy,,,,,,,,394.9229,398.8221,m,2.8672,,0,11,11,12,1,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,39,EPITOME,hard,,,,,,,,398.8229,400.5889,z,0.7403,,0,12,12,38,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,74,AMPLIFY,hard,,,,,,,,400.5894,402.1394,z,0.5129,,0,13,13,73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,80,ENMITY,hard,,,,,,,,402.1403,403.8062,z,0.646,,0,14,14,79,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,22,ENTER,easy,,,,,,,,403.8073,406.3555,m,1.5176,,0,15,15,21,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,46,PROSAIC,hard,,,,,,,,406.356,408.7223,z,1.3343,,0,16,16,45,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,66,RURAL,easy,,,,,,,,408.7228,410.3225,z,0.5771,,0,17,17,65,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,70,SWITCH,easy,,,,,,,,410.3232,412.1221,z,0.771,,0,18,18,69,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,68,MOTION,easy,,,,,,,,412.1228,414.3392,z,1.1877,,0,19,19,67,1,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,77,COPIOUS,hard,,,,,,,,414.34,416.0387,z,0.6654,,0,20,20,76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,15,EMPTY,easy,,,,,,,,416.0395,418.3889,m,1.3196,,0,21,21,14,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,14,GRAVE,easy,,,,,,,,418.3894,420.3722,m,0.9597,,0,22,22,13,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,94,PAUCITY,hard,,,,,,,,420.3732,422.2056,z,0.8048,,0,23,23,93,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,59,THREW,easy,,,,,,,,422.2064,426.989,m,3.751,,0,24,24,58,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,35,BANAL,hard,,,,,,,,426.9897,429.239,z,1.2214,,0,25,25,34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,19,BRANCH,easy,,,,,,,,429.2398,431.1058,m,0.8396,,0,26,26,18,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,79,DETER,hard,,,,,,,,431.1068,433.0055,z,0.8709,,0,27,27,78,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,49,DEPTH,easy,,,,,,,,433.0065,434.6389,z,0.6099,,0,28,28,48,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,12,BELIEF,easy,,,,,,,,434.6397,436.6223,m,0.9562,,0,29,29,11,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,31,SEMINAL,hard,,,,,,,,436.6231,438.439,z,0.7922,,0,30,30,30,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,61,CUTTING,easy,,,,,,,,438.4402,440.0222,z,0.5575,,0,31,31,60,1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,47,PRUDENT,hard,,,,,,,,440.023,443.3223,m,2.2651,,0,32,32,46,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,75,ASTUTE,hard,,,,,,,,443.3231,445.6555,m,1.2976,,0,33,33,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,6,POETIC,easy,,,,,,,,445.6566,447.8221,m,1.1358,,0,34,34,5,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,9,SOLDIER,easy,,,,,,,,447.8227,449.5725,m,0.7261,,0,35,35,8,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,62,MASTER,easy,,,,,,,,449.5731,452.5389,m,1.9342,,0,36,36,61,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,20,BURNING,easy,,,,,,,,452.5401,454.3723,m,0.8067,,0,37,37,19,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,2,SOFTLY,easy,,,,,,,,454.3733,456.3389,m,0.9343,,0,38,38,1,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,25,PROFANE,hard,,,,,,,,456.3398,458.039,z,0.6718,,0,39,39,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,64,EXAMINE,easy,,,,,,,,458.0398,460.9056,z,1.8392,,0,40,40,63,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,60,LIBERTY,easy,,,,,,,,460.9066,462.822,z,0.893,,0,41,41,59,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,10,ADVISED,easy,,,,,,,,462.8225,467.0058,z,3.1472,,0,42,42,9,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,4,RIDING,easy,,,,,,,,467.0066,469.0727,m,1.0411,,0,43,43,3,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,3,ADDRESS,easy,,,,,,,,469.0742,471.2221,m,1.1256,,0,44,44,2,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,34,AMIABLE,hard,,,,,,,,471.2228,473.0554,z,0.7965,,0,45,45,33,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,52,SOMEHOW,easy,,,,,,,,473.0562,476.0723,m,1.9947,,0,46,46,51,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,18,FLIGHT,easy,,,,,,,,476.0733,477.939,m,0.8364,,0,47,47,17,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,45,PROFUSE,hard,,,,,,,,477.9397,480.1054,m,1.1445,,0,48,48,44,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,23,DECLINE,easy,,,,,,,,480.1063,482.4054,m,1.2664,,0,49,49,22,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,11,ANGRY,easy,,,,,,,,482.4064,484.8723,m,1.4417,,0,50,50,10,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,54,SPEECH,easy,,,,,,,,484.8734,486.5555,z,0.655,,0,51,51,53,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,29,REMORSE,hard,,,,,,,,486.5563,488.1555,z,0.567,,0,52,52,28,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,69,FICTION,easy,,,,,,,,488.1561,489.9055,z,0.7219,,0,53,53,68,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,90,NUANCE,hard,,,,,,,,489.9063,491.7553,z,0.8293,,0,54,54,89,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,16,REGION,easy,,,,,,,,491.7559,493.8887,m,1.1281,,0,55,55,15,1,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,41,LIBEL,hard,,,,,,,,493.8894,495.9888,m,1.0755,,0,56,56,40,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,27,RATIFY,hard,,,,,,,,495.9895,498.2222,z,1.1996,,0,57,57,26,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,76,CANDOR,hard,,,,,,,,498.2229,499.889,z,0.6371,,0,58,58,75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,53,QUEEN,easy,,,,,,,,499.8896,502.1554,z,1.2327,,0,59,59,52,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,88,MYOPIC,hard,,,,,,,,502.156,503.8554,z,0.6768,,0,60,60,87,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,7,SLIGHT,easy,,,,,,,,503.856,505.8723,m,0.9863,,0,61,61,6,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,32,SQUALID,hard,,,,,,,,505.8729,508.0557,m,1.1531,,0,62,62,31,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,89,NASCENT,hard,,,,,,,,508.0564,509.872,z,0.794,,0,63,63,88,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,37,AVARICE,hard,,,,,,,,509.8727,512.2222,z,1.3175,,0,64,64,36,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,65,SUPPER,easy,,,,,,,,512.2229,513.9389,z,0.6917,,0,65,65,64,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,56,FARTHER,easy,,,,,,,,513.9395,516.0221,z,1.0565,,0,66,66,55,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,82,FICKLE,hard,,,,,,,,516.0228,517.8222,z,0.7569,,0,67,67,81,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,44,PARAGON,hard,,,,,,,,517.8227,519.7888,m,0.9332,,0,68,68,43,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,55,COOLING,easy,,,,,,,,519.7895,522.2388,m,1.4238,,0,69,69,54,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,48,REBUKE,hard,,,,,,,,522.2395,524.1224,m,0.8515,,0,70,70,47,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,24,LEADING,easy,,,,,,,,524.1231,526.0892,z,0.9426,,0,71,71,23,1,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,58,LISTEN,easy,,,,,,,,526.09,528.1388,z,1.0247,,0,72,72,57,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,84,INANE,hard,,,,,,,,528.1395,529.9054,z,0.7427,,0,73,73,83,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,8,SERVING,easy,,,,,,,,529.9062,531.7389,z,0.8127,,0,74,74,7,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,51,ASSUME,easy,,,,,,,,531.7394,534.189,m,1.4258,,0,75,75,50,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,38,COERCE,hard,,,,,,,,534.19,537.572,z,2.3512,,0,76,76,37,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,95,PENSIVE,hard,,,,,,,,537.5728,539.7054,m,1.1122,,0,77,77,94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,26,PUERILE,hard,,,,,,,,539.706,542.9389,z,2.2016,,0,78,78,25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,72,WAGON,easy,,,,,,,,542.9396,544.6888,z,0.716,,0,79,79,71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,93,PATHOS,hard,,,,,,,,544.6895,546.472,z,0.7487,,0,80,80,92,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,81,ESCHEW,hard,,,,,,,,546.4727,549.7557,z,2.2486,,0,81,81,80,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,92,ORNATE,hard,,,,,,,,549.7563,551.5221,z,0.7318,,0,82,82,91,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,86,LAMENT,hard,,,,,,,,551.5228,553.2053,z,0.6496,,0,83,83,85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,87,LEVITY,hard,,,,,,,,553.2059,554.9891,z,0.7618,,0,84,84,86,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,5,PARTNER,easy,,,,,,,,554.9899,556.8719,m,0.8613,,0,85,85,4,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,73,AFFABLE,hard,,,,,,,,556.8725,558.8387,z,0.9302,,0,86,86,72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,30,REPLETE,hard,,,,,,,,558.8396,561.3387,m,1.4722,,0,87,87,29,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,21,SHOCK,easy,,,,,,,,561.3393,563.2556,m,0.8892,,0,88,88,20,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,1,LEADER,easy,,,,,,,,563.2569,565.0386,z,0.7588,,0,89,89,0,1,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,96,PROBITY,hard,,,,,,,,565.0391,567.2053,z,1.1394,,0,90,90,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,28,REFUTE,hard,,,,,,,,567.2058,569.072,m,0.841,,0,91,91,27,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,83,GARNER,hard,,,,,,,,569.0725,570.8223,z,0.7208,,0,92,92,82,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,57,COATING,easy,,,,,,,,570.823,573.5556,z,1.7097,,0,93,93,56,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,91,OPULENT,hard,,,,,,,,573.5565,575.3387,z,0.7556,,0,94,94,90,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,50,CLOSER,easy,,,,,,,,575.3392,578.0889,z,1.7189,,0,95,95,49,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.0893,584.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.729,587.9223,y,3.1701,,0,0,0,46,1,47,John Grisham,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346373,001,2026-04-10_21h37.31.347,DFv2,2026.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.923,589.0221,y,1.0904,,0,1,1,23,1,24,George Orwell,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
